CustomerID,Amount,Frequency,Recency,Cluster
13634.0,1575.16,188,32,0
13635.0,1071.03,62,67,0
13636.0,949.12,63,36,0
13637.0,810.5,101,51,0
13638.0,122.64,8,15,0
13639.0,1033.34,40,73,0
13642.0,354.8,66,215,2
13643.0,519.44,28,30,0
13644.0,2624.26,146,15,0
13645.0,252.1,5,119,0
13647.0,1678.1200000000001,79,9,0
13649.0,346.6,23,256,2
13650.0,1836.34,96,16,0
13651.0,94.2,6,34,0
13652.0,1095.08,63,45,0
13654.0,2707.33,166,42,0
13655.0,932.97,56,113,0
13656.0,379.65,49,164,0
13657.0,382.14,16,10,0
13658.0,2639.17,108,9,0
13659.0,1573.2,104,205,0
13662.0,897.76,53,85,0
13663.0,189.47,13,178,2
13666.0,84.65,12,59,0
13667.0,305.02,87,148,0
13669.0,218.55,9,50,0
13670.0,349.7,25,74,0
13672.0,186.39000000000001,6,300,2
13673.0,396.92,65,18,0
13675.0,486.82000000000005,25,150,2
13678.0,232.6,16,151,2
13680.0,3722.42,195,0,0
13681.0,827.83,57,17,0
13682.0,59.5,3,186,2
13684.0,67.23,30,285,2
13685.0,3119.44,39,2,0
13686.0,72.0,8,182,2
13689.0,910.0,6,62,0
13690.0,172.25,9,58,0
13692.0,1488.32,53,24,0
13695.0,2504.13,90,30,0
13697.0,151.29999999999998,12,38,0
13699.0,308.58000000000004,14,154,2
13700.0,2265.12,197,25,0
13703.0,99.5,1,317,2
13704.0,2308.06,134,4,0
13705.0,711.86,28,7,0
13706.0,330.79,20,302,2
13707.0,806.41,48,266,2
13708.0,296.88,51,270,2
13710.0,180.48,8,31,0
13711.0,252.06,13,218,2
13712.0,228.84,10,246,2
13715.0,1079.34,105,280,2
13716.0,138.28,21,268,2
13717.0,1445.01,102,31,0
13718.0,306.55,12,245,2
13719.0,1041.68,60,14,0
13720.0,799.9,43,116,0
13721.0,524.14,28,35,0
13722.0,2375.41,85,131,0
13723.0,199.85000000000002,6,216,2
13725.0,1980.56,104,49,0
13726.0,1079.6599999999999,42,38,0
13727.0,333.48,20,28,0
13728.0,1016.14,63,36,0
13730.0,752.6,43,135,0
13731.0,610.59,38,218,2
13732.0,491.86,33,27,0
13735.0,2885.2400000000002,196,24,0
13736.0,731.9,191,4,0
13737.0,339.59999999999997,30,199,2
13739.0,216.9,3,17,0
13740.0,350.75,23,240,2
13741.0,668.4300000000001,34,71,0
13743.0,1341.6,41,2,0
13744.0,1156.36,72,94,0
13745.0,300.04,25,161,2
13747.0,79.6,1,373,2
13748.0,948.25,28,95,0
13750.0,1647.26,24,53,0
13751.0,296.25,9,287,2
13752.0,1186.28,76,123,0
13753.0,741.26,35,287,2
13754.0,282.59999999999997,12,151,2
13756.0,5189.52,142,1,0
13758.0,3190.55,117,11,0
13759.0,659.4100000000001,25,32,0
13760.0,286.79,57,53,0
13761.0,1070.65,70,49,0
13762.0,306.72,7,218,2
13763.0,1714.96,15,62,0
13764.0,1521.76,208,70,0
13769.0,2796.51,135,1,0
13771.0,2634.45,119,63,0
13772.0,1132.13,177,33,0
13774.0,345.0,22,81,0
13777.0,25977.16,197,0,0
13778.0,178.7,9,102,0
13780.0,360.01,57,6,0
13781.0,127.84,17,250,2
13782.0,912.0,115,12,0
13784.0,2462.79,31,9,0
13786.0,230.39999999999998,7,366,2
13787.0,309.04,31,75,0
13790.0,348.8,45,3,0
13791.0,1516.0,11,127,0
13792.0,195.55,13,65,0
13799.0,688.86,39,116,0
13800.0,558.32,33,309,2
13801.0,324.8,23,66,0
13802.0,4599.42,60,138,0
13803.0,277.07,17,254,2
13804.0,2635.79,137,30,0
13805.0,924.6,13,51,0
13806.0,256.38,10,63,0
13807.0,112.6,7,366,2
13808.0,1747.66,76,5,0
13809.0,155.05,12,304,2
13810.0,1499.01,35,28,0
13811.0,814.5,13,183,2
13812.0,539.0,36,41,0
13813.0,1366.8600000000001,69,39,0
13814.0,1579.12,57,91,0
13815.0,4027.36,176,21,0
13816.0,571.6700000000001,28,23,0
13817.0,382.98,24,28,0
13819.0,1140.35,36,301,2
13821.0,385.64,59,144,0
13822.0,632.0,96,5,0
13823.0,957.66,40,18,0
13824.0,1698.94,46,32,0
13826.0,189.5,10,175,2
13827.0,412.05,93,57,0
13828.0,209.49,15,21,0
13831.0,2202.99,74,15,0
13832.0,52.199999999999996,3,18,0
13833.0,384.8,29,158,2
13835.0,834.57,55,24,0
13837.0,271.24,19,211,2
13838.0,691.73,174,5,0
13841.0,85.0,1,252,2
13842.0,3385.62,206,58,0
13844.0,361.62,20,10,0
13845.0,312.98,9,64,0
13846.0,865.0600000000001,55,24,0
13848.0,1255.0,5,91,0
13849.0,1537.95,101,51,0
13850.0,1595.48,93,128,0
13851.0,2651.46,81,95,0
13853.0,1090.14,23,56,0
13854.0,8109.5199999999995,110,8,0
13856.0,388.5,14,168,2
13858.0,216.17,11,56,0
13859.0,201.16,28,325,2
13860.0,1245.9,76,0,0
13862.0,2209.36,139,17,0
13863.0,305.78,20,247,2
13865.0,501.56,30,57,0
13866.0,145.67000000000002,7,73,0
13867.0,1015.29,61,30,0
13868.0,3192.54,33,6,0
13870.0,2770.94,115,1,0
13873.0,389.6,23,119,0
13874.0,540.45,18,357,2
13875.0,1786.79,104,53,0
13876.0,122.7,7,63,0
13877.0,117.24,3,85,0
13878.0,1281.53,36,54,0
13880.0,3219.77,165,20,0
13881.0,17159.52,178,3,0
13882.0,1191.13,65,2,0
13883.0,2674.48,142,10,0
13884.0,787.6,59,6,0
13885.0,506.8,28,188,2
13886.0,243.56,16,70,0
13887.0,349.55,19,203,2
13888.0,605.63,40,119,0
13889.0,416.90000000000003,15,92,0
13890.0,1883.8100000000002,110,0,0
13892.0,632.97,27,26,0
13893.0,821.1,21,297,2
13894.0,564.62,27,23,0
13895.0,2593.07,118,27,0
13897.0,311.16,17,49,0
13898.0,155.93,12,325,2
13899.0,388.52,19,15,0
13900.0,740.95,43,182,2
13901.0,2867.2,149,71,0
13904.0,332.64,26,36,0
13908.0,2369.55,122,79,0
13911.0,2580.91,148,56,0
13914.0,626.45,33,11,0
13917.0,272.04,18,49,0
13918.0,1212.8400000000001,30,49,0
13919.0,384.81,28,58,0
13922.0,172.25,7,351,2
13923.0,351.13,20,53,0
13924.0,1838.8500000000001,117,1,0
13925.0,678.25,41,92,0
13926.0,223.85000000000002,11,22,0
13927.0,348.99,21,74,0
13928.0,464.57,27,10,0
13929.0,842.65,9,168,2
13930.0,337.34,17,57,0
13931.0,1237.53,58,95,0
13932.0,307.4,16,294,2
13933.0,608.7900000000001,23,108,0
13934.0,922.1,31,263,2
13936.0,376.58,26,179,2
13937.0,158.85,9,168,2
13938.0,71.66,7,34,0
13939.0,568.55,45,22,0
13940.0,839.14,49,16,0
13941.0,5112.96,45,21,0
13946.0,561.5699999999999,11,78,0
13947.0,90.6,5,64,0
13948.0,102.0,3,360,2
13949.0,2427.32,160,2,0
13950.0,745.06,35,10,0
13951.0,674.45,39,175,2
13952.0,3251.071,137,217,0
13953.0,3515.68,20,6,0
13954.0,439.92,25,1,0
13955.0,322.96,33,153,2
13956.0,1026.42,152,4,0
13959.0,598.2,92,78,0
13960.0,230.22,12,20,0
13962.0,169.55,11,21,0
13963.0,664.54,35,307,2
13967.0,80.7,2,145,2
13971.0,2758.26,149,18,0
13972.0,190.25,15,70,0
13973.0,264.7,11,286,2
13974.0,413.59000000000003,28,48,0
13976.0,357.98,10,206,2
13978.0,196.79000000000002,15,14,0
13979.0,869.87,54,72,0
13980.0,200.14,11,59,0
13982.0,1871.81,111,38,0
13983.0,2603.43,107,29,0
13984.0,920.51,16,26,0
13986.0,320.46,13,16,0
13989.0,1266.08,41,65,0
13990.0,311.3,16,212,2
13991.0,855.97,84,11,0
13992.0,76.8,5,29,0
13993.0,3466.36,121,42,0
13994.0,2313.14,155,3,0
13995.0,1393.69,86,14,0
13999.0,3901.81,208,9,0
14000.0,635.66,15,210,2
14001.0,2043.0800000000002,39,45,0
14002.0,529.73,47,133,0
14004.0,4582.64,171,42,0
14005.0,2874.72,84,9,0
14006.0,962.19,30,115,0
14009.0,695.61,42,197,2
14012.0,328.8,11,277,2
14013.0,473.02,34,109,0
14014.0,505.18,39,76,0
14015.0,917.34,20,52,0
14016.0,4341.21,161,161,0
14019.0,1421.61,66,46,0
14020.0,642.8,39,16,0
14021.0,631.9,22,154,2
14022.0,440.0,28,224,2
14023.0,584.07,31,6,0
14024.0,327.7,16,121,0
14027.0,104.82,6,60,0
14029.0,467.66,15,62,0
14032.0,2975.59,143,1,0
14034.0,651.8199999999999,89,21,0
14035.0,1428.02,66,28,0
14036.0,626.65,38,284,2
14037.0,147.20000000000002,28,175,2
14038.0,1560.38,92,77,0
14039.0,152.2,6,32,0
14041.0,141.41,21,265,2
14044.0,652.82,209,26,0
14045.0,1659.75,6,108,0
14046.0,154.99,14,283,2
14047.0,1308.6100000000001,32,8,0
14048.0,409.93,85,304,2
14050.0,746.36,54,31,0
14051.0,15610.390000000001,210,0,0
14052.0,225.36,56,19,0
14053.0,260.25,4,123,2
14054.0,92.46,6,64,0
14055.0,725.6400000000001,10,105,0
14059.0,183.6,8,266,2
14060.0,6140.42,202,4,0
14062.0,10464.85,111,9,0
14064.0,1353.74,80,28,0
14066.0,152.55,7,266,2
14067.0,374.7,52,63,0
14068.0,265.85,24,319,2
14073.0,151.04,13,31,0
14075.0,942.26,43,4,0
14076.0,122.47,46,128,0
14077.0,499.41999999999996,42,40,0
14078.0,1049.37,65,101,0
14079.0,375.1,12,124,0
14080.0,45.599999999999994,4,32,0
14081.0,934.52,153,301,2
14082.0,182.25,29,364,2
14083.0,1018.43,181,3,0
14087.0,194.42,69,2,0
14089.0,161.0,14,56,0
14090.0,76.32000000000001,1,324,2
14092.0,4076.91,214,7,0
14093.0,442.85,105,11,0
14098.0,147.35,21,36,0
14100.0,194.9,26,137,2
14101.0,5976.79,35,73,0
14102.0,1360.28,79,4,0
14104.0,216.20999999999998,21,154,2
14105.0,1266.23,74,238,2
14107.0,2703.23,123,51,0
14108.0,597.91,34,30,0
14109.0,144.2,9,72,0
14110.0,5683.15,156,3,0
14111.0,692.85,10,13,0
14112.0,2915.15,160,22,0
14113.0,1840.42,34,3,0
14114.0,386.53,15,273,2
14116.0,1382.74,72,19,0
14117.0,90.0,3,143,2
14121.0,2780.15,159,3,0
14124.0,419.58000000000004,5,83,0
14125.0,2740.43,167,10,0
14126.0,706.1300000000001,15,7,0
14127.0,709.71,44,122,0
14128.0,637.5,46,60,0
14129.0,1123.8600000000001,52,1,0
14130.0,483.86,67,318,2
14132.0,3586.0299999999997,200,1,0
14133.0,605.64,28,129,0
14135.0,4690.31,134,1,0
14138.0,982.3800000000001,47,1,0
14139.0,415.82,26,45,0
14140.0,935.05,66,3,0
14141.0,915.13,40,2,0
14142.0,311.81,22,372,2
14143.0,115.8,7,133,2
14145.0,3742.2,11,46,0
14146.0,4191.0,210,8,0
14147.0,483.4,5,77,0
14148.0,157.2,3,233,2
14149.0,446.62,28,220,2
14150.0,658.64,26,35,0
14152.0,621.29,49,74,0
14154.0,1345.62,52,238,2
14155.0,118.75,6,265,2
14157.0,432.88,48,19,0
14158.0,507.66,41,39,0
14161.0,1110.52,108,215,2
14162.0,289.36,25,173,2
14163.0,2445.91,52,86,0
14164.0,1631.77,29,70,0
14165.0,122.53999999999999,25,275,2
14167.0,574.84,52,38,0
14171.0,363.79,58,97,0
14173.0,450.84,29,10,0
14174.0,134.46,26,32,0
14175.0,3222.3,149,59,0
14176.0,576.9000000000001,31,296,2
14177.0,559.41,42,85,0
14179.0,719.78,165,40,0
14184.0,452.89,24,66,0
14185.0,197.65,3,330,2
14188.0,2054.36,65,30,0
14193.0,853.39,42,67,0
14195.0,1012.0,7,201,2
14196.0,335.52,6,106,0
14198.0,701.4,39,17,0
14199.0,185.39999999999998,2,217,2
14201.0,747.44,37,59,0
14204.0,161.03,44,1,0
14205.0,466.7,24,16,0
14206.0,328.15999999999997,20,238,2
14208.0,151.74,10,94,0
14209.0,2073.43,87,10,0
14210.0,1905.8400000000001,102,105,0
14211.0,2241.1,112,52,0
14212.0,1070.48,9,89,0
14214.0,1004.38,67,30,0
14215.0,1789.72,108,11,0
14216.0,1839.3,59,2,0
14217.0,2004.98,100,1,0
14218.0,169.48000000000002,12,42,0
14219.0,89.94,7,3,0
14220.0,632.4,21,246,2
14221.0,3432.8,193,41,0
14222.0,683.17,41,176,2
14223.0,991.13,60,91,0
14224.0,1050.12,118,109,0
14226.0,2232.19,67,28,0
14227.0,3350.96,175,25,0
14229.0,1547.2,40,51,0
14231.0,925.71,50,183,2
14232.0,2048.07,115,42,0
14233.0,1462.72,35,48,0
14234.0,775.46,159,21,0
14235.0,3144.86,79,74,0
14236.0,490.86,15,80,0
14237.0,161.0,9,372,2
14238.0,146.85,8,325,2
14239.0,2380.85,112,42,0
14240.0,890.34,42,29,0
14241.0,213.70000000000002,10,183,2
14242.0,280.55,16,234,2
14243.0,2588.77,141,8,0
14245.0,1693.45,108,219,2
14246.0,1474.06,75,110,0
14247.0,136.76999999999998,20,277,2
14248.0,302.58,8,317,2
14250.0,1904.05,111,6,0
14251.0,2879.7000000000003,78,1,0
14256.0,969.0600000000001,53,259,2
14257.0,3099.7200000000003,106,63,0
14258.0,12669.98,111,8,0
14259.0,120.0,5,141,2
14261.0,1163.45,52,50,0
14262.0,2618.23,143,7,0
14264.0,333.97,17,154,2
14265.0,530.18,31,108,0
14267.0,1516.24,55,162,0
14270.0,492.65000000000003,29,331,2
14271.0,112.32,10,225,2
14272.0,437.96,33,73,0
14273.0,559.97,29,50,0
14276.0,1119.74,64,98,0
14280.0,134.04,8,196,2
14282.0,3729.34,156,2,0
14284.0,595.25,32,30,0
14285.0,1910.01,27,20,0
14287.0,176.63,9,7,0
14288.0,426.6,16,212,2
14289.0,911.26,47,8,0
14290.0,2314.65,101,10,0
14292.0,4871.93,100,7,0
14293.0,1046.56,61,2,0
14295.0,166.20000000000002,5,39,0
14297.0,1305.33,62,17,0
14299.0,3965.62,143,7,0
14300.0,43.2,3,18,0
14301.0,640.14,13,116,0
14304.0,383.45,17,222,2
14305.0,1858.96,105,70,0
14306.0,2093.32,33,50,0
14307.0,2995.72,180,88,0
14309.0,2352.53,117,7,0
14311.0,310.26,20,242,2
14312.0,1611.59,87,46,0
14314.0,120.0,8,106,0
14315.0,2481.13,101,44,0
14317.0,508.58000000000004,24,64,0
14320.0,477.79,31,206,2
14321.0,1530.75,123,10,0
14323.0,605.0600000000001,36,114,0
14326.0,183.85,8,241,2
14327.0,311.65,12,162,2
14331.0,462.65999999999997,28,123,0
14332.0,866.31,26,22,0
14333.0,415.2,15,67,0
14334.0,2552.21,162,16,0
14335.0,468.26,63,15,0
14336.0,1614.91,90,16,0
14338.0,588.22,31,160,2
14339.0,309.52,14,242,2
14340.0,134.7,6,218,2
14341.0,2182.28,129,44,0
14342.0,668.5600000000001,21,20,0
14344.0,889.9300000000001,71,126,0
14345.0,108.97999999999999,6,38,0
14346.0,1021.58,60,120,0
14348.0,409.57,18,259,2
14349.0,133.5,31,9,0
14350.0,282.93,18,273,2
14351.0,51.0,1,164,2
14352.0,1078.96,47,156,2
14353.0,90.6,6,214,2
14354.0,163.62,9,5,0
14355.0,174.4,11,365,2
14356.0,701.23,33,79,0
14357.0,225.77,41,42,0
14359.0,912.18,55,18,0
14360.0,2128.23,118,31,0
14362.0,161.2,41,21,0
14364.0,3717.35,69,108,0
14368.0,155.0,8,319,2
14371.0,100.5,4,294,2
14373.0,76.55,4,357,2
14375.0,257.68,75,184,2
14377.0,617.05,11,190,2
14379.0,348.1,46,43,0
14381.0,202.68,56,51,0
14382.0,626.0699999999999,131,25,0
14383.0,1247.69,59,37,0
14385.0,202.11,14,8,0
14386.0,142.4,7,296,2
14387.0,1770.56,140,32,0
14388.0,3212.84,186,9,0
14389.0,1043.46,45,64,0
14393.0,67.95,5,217,2
14396.0,487.99,73,64,0
14397.0,2612.96,87,2,0
14400.0,574.7,25,148,2
14401.0,4051.48,182,3,0
14403.0,1475.81,20,129,0
14404.0,1474.32,103,33,0
14406.0,156.75,8,118,2
14407.0,2157.73,73,106,0
14408.0,2606.53,107,10,0
14409.0,2059.4500000000003,54,70,0
14410.0,1105.07,194,91,0
14411.0,1063.0,14,310,2
14412.0,770.03,43,42,0
14413.0,122.7,23,361,2
14414.0,1496.98,97,91,0
14416.0,490.22,14,21,0
14418.0,1937.25,124,3,0
14419.0,1058.06,206,10,0
14420.0,387.52,29,98,0
14421.0,813.11,27,56,0
14422.0,4263.64,222,0,0
14423.0,265.2,3,217,2
14424.0,322.08,1,17,0
14426.0,4481.67,224,23,0
14427.0,363.34000000000003,17,49,0
14428.0,1244.83,144,6,0
14431.0,470.36,17,302,2
14434.0,1372.8,12,21,0
14436.0,89.06,9,98,0
14437.0,63.0,5,365,2
14438.0,131.9,9,305,2
14439.0,2661.24,32,319,2
14440.0,2357.6800000000003,55,7,0
14441.0,1712.89,51,0,0
14442.0,1589.82,63,204,2
14443.0,1420.2,93,53,0
14447.0,1163.23,70,18,0
14448.0,375.35,20,8,0
14450.0,483.25,40,180,2
14451.0,662.59,109,59,0
14452.0,264.44,62,10,0
14453.0,119.93,22,189,2
14457.0,113.64,4,310,2
14459.0,1837.92,37,154,2
14460.0,434.34,16,109,0
14461.0,2103.06,180,147,0
14463.0,529.62,6,97,0
14465.0,1058.6200000000001,130,246,2
14466.0,2272.4,72,28,0
14467.0,598.76,90,17,0
14470.0,461.19,43,11,0
14473.0,234.34000000000003,7,73,0
14474.0,547.66,29,45,0
14475.0,925.85,42,71,0
14476.0,215.7,19,256,2
14477.0,1309.6,10,19,0
14479.0,316.25,18,253,2
14480.0,279.05,13,10,0
14481.0,636.51,30,164,2
14482.0,2068.15,144,17,0
14483.0,137.1,9,281,2
14484.0,321.92,14,49,0
14485.0,165.75,47,38,0
14487.0,1196.33,144,26,0
14488.0,1064.28,46,67,0
14489.0,463.38,30,206,2
14491.0,340.93,17,174,2
14493.0,2383.2400000000002,120,6,0
14494.0,139.56,7,25,0
14495.0,123.8,6,50,0
14496.0,538.8100000000001,19,311,2
14497.0,475.37,29,308,2
14498.0,1957.32,193,42,0
14499.0,815.32,194,25,0
14500.0,356.85,7,87,0
14501.0,251.21,10,183,2
14503.0,3543.26,164,2,0
14504.0,673.26,107,46,0
14507.0,1383.18,96,23,0
14508.0,276.42,57,21,0
14511.0,1314.81,68,10,0
14512.0,275.28,23,187,2
14513.0,455.59000000000003,12,100,0
14514.0,1055.35,73,60,0
14515.0,2102.09,101,17,0
14517.0,330.45,18,32,0
14518.0,174.37,16,63,0
14520.0,270.6,4,1,0
14522.0,974.54,17,23,0
14523.0,241.09,12,107,0
14524.0,1867.68,203,31,0
14528.0,364.21999999999997,18,36,0
14530.0,2925.91,216,25,0
14532.0,932.85,64,235,2
14533.0,1949.72,62,24,0
14536.0,171.8,19,259,2
14537.0,355.56,10,57,0
14538.0,388.25,19,64,0
14539.0,537.48,32,15,0
14540.0,996.26,76,9,0
14541.0,1461.65,111,58,0
14542.0,103.25,5,185,2
14543.0,3630.33,72,28,0
14544.0,2024.45,114,23,0
14548.0,652.8,4,150,2
14549.0,289.24,56,310,2
14550.0,765.62,48,10,0
14551.0,186.23,10,17,0
14552.0,165.07,58,151,0
14553.0,859.27,113,18,0
14554.0,2381.04,216,9,0
14555.0,324.14,21,56,0
14557.0,788.38,16,84,0
14560.0,2237.77,74,6,0
14561.0,1080.76,69,75,0
14565.0,3099.12,127,95,0
14566.0,1432.0,4,110,0
14567.0,1530.3600000000001,33,56,0
14569.0,227.39,12,0,0
14570.0,218.06,29,280,2
14576.0,35.400000000000006,1,371,2
14577.0,859.71,123,12,0
14578.0,168.63,24,2,0
14581.0,138.6,17,16,0
14582.0,114.11,6,40,0
14584.0,1042.26,100,168,0
14585.0,157.05,29,49,0
14586.0,237.36,19,276,2
14589.0,39.75,3,371,2
14591.0,1447.14,197,14,0
14592.0,570.46,164,34,0
14593.0,617.99,152,21,0
14594.0,379.83,53,6,0
14595.0,1740.6,102,19,0
14597.0,883.15,55,10,0
14598.0,221.97,50,43,0
14600.0,393.33000000000004,25,305,2
14601.0,213.96,7,10,0
14603.0,660.0,2,274,2
14607.0,16569.5,86,15,0
14608.0,1785.15,20,3,0
14609.0,601.56,4,71,0
14616.0,406.08000000000004,3,242,2
14618.0,553.44,16,8,0
14619.0,394.44,20,245,2
14620.0,412.78000000000003,26,205,2
14621.0,1788.3600000000001,92,0,0
14622.0,320.58000000000004,21,184,2
14623.0,889.25,134,31,0
14624.0,225.85,13,56,0
14625.0,899.63,53,195,2
14626.0,2791.27,122,23,0
14628.0,671.96,24,90,0
14629.0,959.01,152,3,0
14631.0,1006.98,41,50,0
14632.0,114.56,8,262,2
14633.0,344.90000000000003,20,265,2
14636.0,609.85,28,35,0
14638.0,443.6,16,50,0
14639.0,2984.49,172,51,0
14640.0,2125.08,106,23,0
14641.0,110.46,7,21,0
14642.0,96.12,2,58,0
14643.0,693.8100000000001,31,169,2
14644.0,830.76,26,67,0
14645.0,597.09,30,156,2
14647.0,243.22,30,200,2
14649.0,1417.29,199,4,0
14651.0,654.6,102,66,0
14652.0,114.18,29,76,0
14655.0,1932.23,49,7,0
14656.0,291.05,80,168,0
14657.0,848.22,126,17,0
14658.0,247.15,29,4,0
14660.0,285.74,30,86,0
14661.0,107.95,4,26,0
14662.0,771.17,168,28,0
14664.0,637.89,99,19,0
14665.0,1835.7,90,60,0
14666.0,195.25,14,23,0
14669.0,1269.99,170,241,0
14670.0,411.53,132,279,2
14672.0,765.55,61,234,2
14673.0,1736.4,74,2,0
14675.0,604.75,102,15,0
14676.0,2548.2400000000002,42,30,0
14681.0,498.95,7,70,0
14682.0,52.0,2,187,2
14687.0,628.38,15,106,0
14689.0,112.8,13,208,2
14690.0,371.7,50,43,0
14691.0,2114.33,71,30,0
14692.0,591.55,68,136,0
14693.0,172.9,8,264,2
14696.0,2078.95,130,3,0
14697.0,188.60999999999999,22,217,2
14698.0,1250.76,210,1,0
14699.0,109.13000000000001,8,213,2
14700.0,2235.3,115,31,0
14703.0,318.17,22,14,0
14705.0,179.0,1,198,2
14708.0,1126.37,28,2,0
14709.0,4921.04,196,14,0
14710.0,606.13,139,13,0
14712.0,917.07,25,28,0
14714.0,160.19,10,23,0
14715.0,867.38,71,24,0
14716.0,329.68,55,42,0
14720.0,663.81,37,5,0
14722.0,187.92000000000002,29,146,2
14725.0,718.08,52,24,0
14727.0,268.58,10,273,2
14729.0,313.49,71,373,2
14731.0,380.02,45,46,0
14732.0,2702.4900000000002,147,7,0
14733.0,9585.91,202,15,0
14735.0,6065.69,194,3,0
14737.0,1164.55,17,3,0
14738.0,1314.45,54,42,0
14739.0,3902.28,60,3,0
14740.0,1448.21,89,196,2
14741.0,1400.34,59,11,0
14744.0,1099.98,26,15,0
14745.0,1220.26,69,112,0
14747.0,328.2,18,248,2
14748.0,1415.75,89,28,0
14752.0,389.64,5,43,0
14753.0,563.15,30,86,0
14754.0,638.05,41,44,0
14756.0,738.96,38,14,0
14757.0,420.5,19,74,0
14758.0,1484.06,71,144,0
14759.0,1625.97,102,4,0
14760.0,89.2,5,296,2
14761.0,255.9,11,58,0
14762.0,300.52,21,263,2
14764.0,278.3,6,46,0
14765.0,254.11,39,28,0
14766.0,2473.37,135,7,0
14768.0,192.60000000000002,5,16,0
14770.0,876.42,52,231,2
14772.0,139.26,9,111,2
14775.0,1011.9,60,57,0
14776.0,2538.3,117,50,0
14778.0,730.86,35,126,0
14779.0,386.15,41,280,2
14780.0,447.68,27,54,0
14782.0,200.10000000000002,6,319,2
14784.0,289.99,15,25,0
14785.0,77.4,3,9,0
14788.0,679.4399999999999,30,6,0
14789.0,197.64,6,28,0
14790.0,745.06,46,16,0
14792.0,6.2,2,63,0
14793.0,228.99,14,20,0
14794.0,1319.91,80,2,0
14795.0,131.45000000000002,6,165,2
14798.0,173.74,12,52,0
14799.0,157.7,13,50,0
14801.0,193.14,59,60,0
14803.0,845.55,44,161,2
14804.0,353.27,12,8,0
14805.0,554.65,47,14,0
14806.0,193.39000000000001,11,74,0
14813.0,155.43,30,369,2
14815.0,778.5,53,36,0
14816.0,271.85,4,196,2
14817.0,1110.34,63,199,2
14818.0,657.8,48,73,0
14819.0,272.07,13,63,0
14820.0,507.29,29,20,0
14821.0,48.800000000000004,2,366,2
14823.0,321.43,70,179,2
14824.0,1127.71,29,9,0
14825.0,2226.91,121,3,0
14828.0,2139.76,17,196,2
14829.0,697.55,42,28,0
14830.0,197.13,40,52,0
14834.0,1720.3,67,17,0
14836.0,102.44999999999999,6,9,0
14837.0,1649.5,108,89,0
14840.0,62.85,4,267,2
14841.0,3295.76,138,52,0
14842.0,2824.69,145,43,0
14844.0,3189.81,130,63,0
14847.0,309.4,13,148,2
14850.0,325.75,21,311,2
14851.0,511.35,28,22,0
14852.0,2836.69,143,57,0
14853.0,475.8,9,23,0
14854.0,2759.83,127,77,0
14855.0,645.65,20,118,2
14856.0,1311.3799999999999,66,35,0
14857.0,1173.12,60,59,0
14859.0,1353.74,58,12,0
14860.0,170.32,11,18,0
14861.0,125.79,6,51,0
14862.0,841.1999999999999,48,25,0
14863.0,266.76,11,28,0
14865.0,52.2,4,6,0
14866.0,14389.9,99,10,0
14867.0,710.28,36,185,2
14868.0,2953.59,144,2,0
14869.0,725.7,71,8,0
14870.0,327.25,13,261,2
14871.0,522.38,98,2,0
14873.0,519.68,28,209,2
14875.0,1465.3200000000002,47,107,0
14878.0,1485.54,124,12,0
14880.0,706.19,47,76,0
14881.0,255.4,17,19,0
14882.0,589.7,11,26,0
14883.0,761.59,53,18,0
14885.0,765.3199999999999,15,131,2
14886.0,364.8,18,252,2
14887.0,1862.0,6,78,0
14888.0,369.2,20,206,2
14889.0,135.9,10,335,2
14890.0,125.65,7,253,2
14891.0,554.38,33,147,2
14893.0,1237.8500000000001,73,9,0
14894.0,655.75,23,84,0
14896.0,468.77000000000004,43,204,2
14897.0,1366.38,55,7,0
14898.0,1303.52,116,22,0
14901.0,1421.29,96,10,0
14902.0,332.66,20,25,0
14904.0,1025.44,69,1,0
14905.0,616.15,17,157,2
14907.0,3501.1,165,2,0
14908.0,277.8,9,73,0
14910.0,434.35,30,2,0
14912.0,867.85,27,16,0
14913.0,1227.43,87,35,0
14915.0,307.48,12,90,0
14916.0,1268.98,77,70,0
14918.0,1610.15,45,115,0
14920.0,977.77,57,212,2
14921.0,1316.07,78,29,0
14923.0,749.1,44,50,0
14924.0,310.05,10,245,2
14929.0,223.88,11,31,0
14930.0,2372.86,128,108,0
14931.0,1257.68,41,4,0
14932.0,363.53,17,365,2
14934.0,1890.94,87,81,0
14935.0,1784.71,10,296,2
14937.0,1621.88,34,56,0
14944.0,5900.25,170,29,0
14946.0,100.9,3,13,1
14947.0,290.82,14,71,0
14948.0,1101.97,63,22,0
14950.0,371.2,19,18,0
14951.0,311.69,20,78,0
14952.0,8099.49,138,59,0
14953.0,289.82,55,24,0
14954.0,336.17,85,11,0
14957.0,58.49,12,252,2
14958.0,499.68,42,146,2
14959.0,695.42,59,63,0
14960.0,221.27,27,7,0
14962.0,126.7,5,270,2
14963.0,1487.8,198,9,0
14964.0,206.21,13,246,2
14965.0,599.0,83,95,0
14966.0,191.32,38,14,0
14967.0,463.8,6,49,1
14968.0,147.59,37,29,0
14970.0,1592.06,34,67,0
14971.0,1116.57,160,34,0
14972.0,114.77,18,127,2
14973.0,1314.45,32,106,0
14974.0,114.39,21,36,0
14975.0,279.94,11,56,1
14976.0,790.86,72,56,0
14978.0,1931.42,216,71,0
14981.0,102.12,8,245,2
14984.0,213.27,41,18,0
